schema,row_type,aggregation,building_id,view_stem,image_name,views_total,views_with_building_id,views_evaluable,evaluation_domain,boundary_exclusion_px,boundary_metric,boundary_exclusion_definition,domain_pixels,boundary_excluded_pixels,evaluable_pixels,fixed_roof_pixels_before_exclusion,idmap_roof_pixels_before_exclusion,fixed_roof_pixels_evaluable,idmap_roof_pixels_evaluable,intersection_roof_pixels,union_roof_pixels,true_positive_pixels,true_negative_pixels,false_positive_pixels,false_negative_pixels,exact_match_pixels,binary_agreement,roof_iou,roof_dice,fixed_roof_recall_by_idmap,idmap_roof_precision_against_fixed,metric_status,actual_source_class_total_pixels,actual_source_class_mismatch_pixels_inventory,actual_source_class_mismatch_pixels_replay,actual_source_class_mismatch_pixels_delta_replay_minus_inventory,actual_source_class_agreement_inventory,actual_source_class_agreement_replay,actual_source_class_agreement_delta_replay_minus_inventory,actual_source_roof_iou_inventory,actual_source_roof_iou_replay,actual_source_roof_iou_delta_replay_minus_inventory,actual_source_replay_inventory_exact_match,actual_source_roof_membership_mismatch_boundary_excluded_pixels_replay,actual_source_roof_membership_mismatch_evaluable_pixels_replay,actual_source_replay_validation_rule,actual_source_geoid_m,actual_source_shift_z_m,raycast_building_id_role,raycast_depth_or_height_supervision,manifest_path,manifest_sha256,producer_script_path,producer_script_sha256,supplement_script_sha256,fixed_class_png_sha256,cache_npz_sha256,semantic_png_set_sha256,cache_npz_set_sha256,manifest_input_hash_set_sha256,manifest_input_hashes_json,priority_gallery_contract_sha256,priority_gallery_output_set_sha256,array_retention_policy,notes
jointbuildgs.s3a.idmap_class_agreement.v2,view,one_view_all_pixels,,DJI_20241217095141_0077_D,DJI_20241217095141_0077_D.JPG,1,,1,entire image after symmetric roof-boundary exclusion,1,Chebyshev/8-neighbor 3x3 transition band,exclude the union of pixels whose 3x3 Chebyshev neighborhood crosses either the fixed-class roof/nonroof transition or the raycast ID-roof/nonroof transition; this removes one pixel centre on each side of either transition; for per-building rows also exclude the same one-pixel band around that raycast building-ID support,1150768,33202,1117566,314893,309412,297214,294098,294098,297214,294098,820352,0,3116,1114450,0.9972117977819654,0.9895159716567861,0.9947303623129583,0.9895159716567861,1.0,ok,1150768,5481,6554,1073,0.995237093836464,0.9943046730531263,-0.0009324207833376619,0.9825940875154417,0.9825940875154417,0.0,False,2365,3116,"nonblocking pixel replay measurement after strict committed-manifest, producer, input, datum, mesh, fixed-class-PNG, cache, and container locks; raw class mismatch/agreement and replay-minus-inventory deltas are recorded; roof-membership disagreements inside the locked evaluable domain remain scored and are never hidden",48.0,556.0,region address only,false,phases/p2-gsjso/runs/20260713_e5_c001_s3_track0/semantic_region_manifest.json,0a1e4a38a83c1f0f77e3cb4134d424b6311706f4b7a604c0d37308e70428600e,phases/p2-gsjso/scripts/e5_c001_s3_semantic_regions.py,6fde6adb2df01a5411b0a4512d53fb5f0d1e1e8b1636fe5f35a827de6ca3c384,602f6caa0f1c731f44f7cbaba7ebe13070632cb4862b05fe60722bd646036182,073f74bbf490f18a2823195e71c7adad1721b3b99a5af72a99845ab70907e2db,da2fccd27e46fe9b74dc8c756c7a49f213f0a2d31f9cfb3d09554da6eaf374fa,eaca8fcd29b8a1462f88fa9996d2a5e7d21477e0735a3c6b136f713342492a24,30b8d87941f5c0884a26bf8ec2b061e592ca0059cb56f87f77432b9e7f4cf6ef,ea59818269e2fe20b1e7d545f0044f8cdbb7f5db291e66f67554f613dfe644d8,,638044b7847d044a11ede8cf97eff8c41d95c027eed659cc80522cff16007476,0859963e365ea062b8c13848907a7dd6c7a109a02c6d5fed922f0d1b93013672,"per-view rays, class raster, and building-ID raster are in-memory only and deleted after counters and any frozen priority crop are emitted; no raycast array is cached","fixed class PNG is authoritative; ID-roof = actual_label==1 and actual_bidmap>=0; replay pixel delta is recorded, not a provenance gate"
jointbuildgs.s3a.idmap_class_agreement.v2,view,one_view_all_pixels,,DJI_20241217095143_0078_D,DJI_20241217095143_0078_D.JPG,1,,1,entire image after symmetric roof-boundary exclusion,1,Chebyshev/8-neighbor 3x3 transition band,exclude the union of pixels whose 3x3 Chebyshev neighborhood crosses either the fixed-class roof/nonroof transition or the raycast ID-roof/nonroof transition; this removes one pixel centre on each side of either transition; for per-building rows also exclude the same one-pixel band around that raycast building-ID support,1177106,34098,1143008,314125,308564,296029,292855,292855,296029,292855,846979,0,3174,1139834,0.9972231165486156,0.9892780774856518,0.9946101439332704,0.9892780774856518,1.0,ok,1177106,5563,6676,1113,0.9952740025112436,0.9943284631970273,-0.0009455393142163704,0.9822905458319273,0.9822905458319273,0.0,False,2389,3174,"nonblocking pixel replay measurement after strict committed-manifest, producer, input, datum, mesh, fixed-class-PNG, cache, and container locks; raw class mismatch/agreement and replay-minus-inventory deltas are recorded; roof-membership disagreements inside the locked evaluable domain remain scored and are never hidden",48.0,556.0,region address only,false,phases/p2-gsjso/runs/20260713_e5_c001_s3_track0/semantic_region_manifest.json,0a1e4a38a83c1f0f77e3cb4134d424b6311706f4b7a604c0d37308e70428600e,phases/p2-gsjso/scripts/e5_c001_s3_semantic_regions.py,6fde6adb2df01a5411b0a4512d53fb5f0d1e1e8b1636fe5f35a827de6ca3c384,602f6caa0f1c731f44f7cbaba7ebe13070632cb4862b05fe60722bd646036182,6a7bba92ce85b40c2eb2ce21332075dd3981dbbb715d65111cef71b2f4899093,93ebc44eaa3883b91c1e9a2b7fc230c44495af3133c1479c6c6cbe9a3bb54419,eaca8fcd29b8a1462f88fa9996d2a5e7d21477e0735a3c6b136f713342492a24,30b8d87941f5c0884a26bf8ec2b061e592ca0059cb56f87f77432b9e7f4cf6ef,ea59818269e2fe20b1e7d545f0044f8cdbb7f5db291e66f67554f613dfe644d8,,638044b7847d044a11ede8cf97eff8c41d95c027eed659cc80522cff16007476,0859963e365ea062b8c13848907a7dd6c7a109a02c6d5fed922f0d1b93013672,"per-view rays, class raster, and building-ID raster are in-memory only and deleted after counters and any frozen priority crop are emitted; no raycast array is cached","fixed class PNG is authoritative; ID-roof = actual_label==1 and actual_bidmap>=0; replay pixel delta is recorded, not a provenance gate"
jointbuildgs.s3a.idmap_class_agreement.v2,view,one_view_all_pixels,,DJI_20241217095145_0079_D,DJI_20241217095145_0079_D.JPG,1,,1,entire image after symmetric roof-boundary exclusion,1,Chebyshev/8-neighbor 3x3 transition band,exclude the union of pixels whose 3x3 Chebyshev neighborhood crosses either the fixed-class roof/nonroof transition or the raycast ID-roof/nonroof transition; this removes one pixel centre on each side of either transition; for per-building rows also exclude the same one-pixel band around that raycast building-ID support,1175080,33736,1141344,313603,308065,295713,292460,292460,295713,292460,845631,0,3253,1138091,0.997149851403258,0.9889994690798173,0.9944693143003844,0.9889994690798173,1.0,ok,1175080,5538,6601,1063,0.9952871293869353,0.9943825101269701,-0.0009046192599652114,0.9823407301588314,0.9823407301588314,0.0,False,2285,3253,"nonblocking pixel replay measurement after strict committed-manifest, producer, input, datum, mesh, fixed-class-PNG, cache, and container locks; raw class mismatch/agreement and replay-minus-inventory deltas are recorded; roof-membership disagreements inside the locked evaluable domain remain scored and are never hidden",48.0,556.0,region address only,false,phases/p2-gsjso/runs/20260713_e5_c001_s3_track0/semantic_region_manifest.json,0a1e4a38a83c1f0f77e3cb4134d424b6311706f4b7a604c0d37308e70428600e,phases/p2-gsjso/scripts/e5_c001_s3_semantic_regions.py,6fde6adb2df01a5411b0a4512d53fb5f0d1e1e8b1636fe5f35a827de6ca3c384,602f6caa0f1c731f44f7cbaba7ebe13070632cb4862b05fe60722bd646036182,1d3e40414b75ef3b33d9f8da17ad679648dd26f88d83ff0dae8a010914a7aab4,5a5f20979aeffbfed4440cebee31b4d631402b8edc23730a749cdf1ffec5d74e,eaca8fcd29b8a1462f88fa9996d2a5e7d21477e0735a3c6b136f713342492a24,30b8d87941f5c0884a26bf8ec2b061e592ca0059cb56f87f77432b9e7f4cf6ef,ea59818269e2fe20b1e7d545f0044f8cdbb7f5db291e66f67554f613dfe644d8,,638044b7847d044a11ede8cf97eff8c41d95c027eed659cc80522cff16007476,0859963e365ea062b8c13848907a7dd6c7a109a02c6d5fed922f0d1b93013672,"per-view rays, class raster, and building-ID raster are in-memory only and deleted after counters and any frozen priority crop are emitted; no raycast array is cached","fixed class PNG is authoritative; ID-roof = actual_label==1 and actual_bidmap>=0; replay pixel delta is recorded, not a provenance gate"
jointbuildgs.s3a.idmap_class_agreement.v2,view,one_view_all_pixels,,DJI_20241217095147_0080_D,DJI_20241217095147_0080_D.JPG,1,,1,entire image after symmetric roof-boundary exclusion,1,Chebyshev/8-neighbor 3x3 transition band,exclude the union of pixels whose 3x3 Chebyshev neighborhood crosses either the fixed-class roof/nonroof transition or the raycast ID-roof/nonroof transition; this removes one pixel centre on each side of either transition; for per-building rows also exclude the same one-pixel band around that raycast building-ID support,1174067,33621,1140446,313053,307614,295173,291974,291974,295173,291974,845273,0,3199,1137247,0.9971949570606587,0.9891622878786339,0.9945516199520733,0.9891622878786339,1.0,ok,1174067,5439,6550,1111,0.995367385336612,0.9944211020325076,-0.0009462833041044005,0.9826259451275023,0.9826259451275023,0.0,False,2240,3199,"nonblocking pixel replay measurement after strict committed-manifest, producer, input, datum, mesh, fixed-class-PNG, cache, and container locks; raw class mismatch/agreement and replay-minus-inventory deltas are recorded; roof-membership disagreements inside the locked evaluable domain remain scored and are never hidden",48.0,556.0,region address only,false,phases/p2-gsjso/runs/20260713_e5_c001_s3_track0/semantic_region_manifest.json,0a1e4a38a83c1f0f77e3cb4134d424b6311706f4b7a604c0d37308e70428600e,phases/p2-gsjso/scripts/e5_c001_s3_semantic_regions.py,6fde6adb2df01a5411b0a4512d53fb5f0d1e1e8b1636fe5f35a827de6ca3c384,602f6caa0f1c731f44f7cbaba7ebe13070632cb4862b05fe60722bd646036182,2855bae6184d1c3896e75542fb0e37c582f5b1bc913e5675f2593918b355babd,f955ddfd3603e0a06822e89d758c8c932c901fd7b90630be58e9e9c21c76be50,eaca8fcd29b8a1462f88fa9996d2a5e7d21477e0735a3c6b136f713342492a24,30b8d87941f5c0884a26bf8ec2b061e592ca0059cb56f87f77432b9e7f4cf6ef,ea59818269e2fe20b1e7d545f0044f8cdbb7f5db291e66f67554f613dfe644d8,,638044b7847d044a11ede8cf97eff8c41d95c027eed659cc80522cff16007476,0859963e365ea062b8c13848907a7dd6c7a109a02c6d5fed922f0d1b93013672,"per-view rays, class raster, and building-ID raster are in-memory only and deleted after counters and any frozen priority crop are emitted; no raycast array is cached","fixed class PNG is authoritative; ID-roof = actual_label==1 and actual_bidmap>=0; replay pixel delta is recorded, not a provenance gate"
jointbuildgs.s3a.idmap_class_agreement.v2,view,one_view_all_pixels,,DJI_20241217095149_0081_D,DJI_20241217095149_0081_D.JPG,1,,1,entire image after symmetric roof-boundary exclusion,1,Chebyshev/8-neighbor 3x3 transition band,exclude the union of pixels whose 3x3 Chebyshev neighborhood crosses either the fixed-class roof/nonroof transition or the raycast ID-roof/nonroof transition; this removes one pixel centre on each side of either transition; for per-building rows also exclude the same one-pixel band around that raycast building-ID support,1174067,33723,1140344,313518,307909,295530,292278,292278,295530,292278,844814,0,3252,1137092,0.9971482289554731,0.9889960410110649,0.9944675812510207,0.9889960410110649,1.0,ok,1174067,5609,6704,1095,0.9952225895115014,0.9942899340497604,-0.0009326554617410387,0.9821094801574392,0.9821094801574392,0.0,False,2357,3252,"nonblocking pixel replay measurement after strict committed-manifest, producer, input, datum, mesh, fixed-class-PNG, cache, and container locks; raw class mismatch/agreement and replay-minus-inventory deltas are recorded; roof-membership disagreements inside the locked evaluable domain remain scored and are never hidden",48.0,556.0,region address only,false,phases/p2-gsjso/runs/20260713_e5_c001_s3_track0/semantic_region_manifest.json,0a1e4a38a83c1f0f77e3cb4134d424b6311706f4b7a604c0d37308e70428600e,phases/p2-gsjso/scripts/e5_c001_s3_semantic_regions.py,6fde6adb2df01a5411b0a4512d53fb5f0d1e1e8b1636fe5f35a827de6ca3c384,602f6caa0f1c731f44f7cbaba7ebe13070632cb4862b05fe60722bd646036182,6fb555657be7b5d49a3fc020cff6448fe076aecb58b11f5f2ec21564c3dbd2f5,7db6bef7a773242749ac327a70676b6fbc56352a8fb1b56e767bf06f4789d6aa,eaca8fcd29b8a1462f88fa9996d2a5e7d21477e0735a3c6b136f713342492a24,30b8d87941f5c0884a26bf8ec2b061e592ca0059cb56f87f77432b9e7f4cf6ef,ea59818269e2fe20b1e7d545f0044f8cdbb7f5db291e66f67554f613dfe644d8,,638044b7847d044a11ede8cf97eff8c41d95c027eed659cc80522cff16007476,0859963e365ea062b8c13848907a7dd6c7a109a02c6d5fed922f0d1b93013672,"per-view rays, class raster, and building-ID raster are in-memory only and deleted after counters and any frozen priority crop are emitted; no raycast array is cached","fixed class PNG is authoritative; ID-roof = actual_label==1 and actual_bidmap>=0; replay pixel delta is recorded, not a provenance gate"
jointbuildgs.s3a.idmap_class_agreement.v2,view,one_view_all_pixels,,DJI_20241217095359_0002_D,DJI_20241217095359_0002_D.JPG,1,,1,entire image after symmetric roof-boundary exclusion,1,Chebyshev/8-neighbor 3x3 transition band,exclude the union of pixels whose 3x3 Chebyshev neighborhood crosses either the fixed-class roof/nonroof transition or the raycast ID-roof/nonroof transition; this removes one pixel centre on each side of either transition; for per-building rows also exclude the same one-pixel band around that raycast building-ID support,435026,4782,430244,167627,167627,165235,165235,165235,165235,165235,265009,0,0,430244,1.0,1.0,1.0,1.0,1.0,ok,435026,0,0,0,1.0,1.0,0.0,1.0,1.0,0.0,True,0,0,"nonblocking pixel replay measurement after strict committed-manifest, producer, input, datum, mesh, fixed-class-PNG, cache, and container locks; raw class mismatch/agreement and replay-minus-inventory deltas are recorded; roof-membership disagreements inside the locked evaluable domain remain scored and are never hidden",48.0,556.0,region address only,false,phases/p2-gsjso/runs/20260713_e5_c001_s3_track0/semantic_region_manifest.json,0a1e4a38a83c1f0f77e3cb4134d424b6311706f4b7a604c0d37308e70428600e,phases/p2-gsjso/scripts/e5_c001_s3_semantic_regions.py,6fde6adb2df01a5411b0a4512d53fb5f0d1e1e8b1636fe5f35a827de6ca3c384,602f6caa0f1c731f44f7cbaba7ebe13070632cb4862b05fe60722bd646036182,40889ca506ea44a97d30a5acebdd87876cb331c9fbd38cb7168965cce1f21aa9,a3c831fa39c7fc17250734e93c187d2366134849b5c616ece63462d811a975ff,eaca8fcd29b8a1462f88fa9996d2a5e7d21477e0735a3c6b136f713342492a24,30b8d87941f5c0884a26bf8ec2b061e592ca0059cb56f87f77432b9e7f4cf6ef,ea59818269e2fe20b1e7d545f0044f8cdbb7f5db291e66f67554f613dfe644d8,,638044b7847d044a11ede8cf97eff8c41d95c027eed659cc80522cff16007476,0859963e365ea062b8c13848907a7dd6c7a109a02c6d5fed922f0d1b93013672,"per-view rays, class raster, and building-ID raster are in-memory only and deleted after counters and any frozen priority crop are emitted; no raycast array is cached","fixed class PNG is authoritative; ID-roof = actual_label==1 and actual_bidmap>=0; replay pixel delta is recorded, not a provenance gate"
jointbuildgs.s3a.idmap_class_agreement.v2,view,one_view_all_pixels,,DJI_20241217095403_0004_D,DJI_20241217095403_0004_D.JPG,1,,1,entire image after symmetric roof-boundary exclusion,1,Chebyshev/8-neighbor 3x3 transition band,exclude the union of pixels whose 3x3 Chebyshev neighborhood crosses either the fixed-class roof/nonroof transition or the raycast ID-roof/nonroof transition; this removes one pixel centre on each side of either transition; for per-building rows also exclude the same one-pixel band around that raycast building-ID support,468918,4815,464103,206436,206436,204025,204025,204025,204025,204025,260078,0,0,464103,1.0,1.0,1.0,1.0,1.0,ok,468918,0,0,0,1.0,1.0,0.0,1.0,1.0,0.0,True,0,0,"nonblocking pixel replay measurement after strict committed-manifest, producer, input, datum, mesh, fixed-class-PNG, cache, and container locks; raw class mismatch/agreement and replay-minus-inventory deltas are recorded; roof-membership disagreements inside the locked evaluable domain remain scored and are never hidden",48.0,556.0,region address only,false,phases/p2-gsjso/runs/20260713_e5_c001_s3_track0/semantic_region_manifest.json,0a1e4a38a83c1f0f77e3cb4134d424b6311706f4b7a604c0d37308e70428600e,phases/p2-gsjso/scripts/e5_c001_s3_semantic_regions.py,6fde6adb2df01a5411b0a4512d53fb5f0d1e1e8b1636fe5f35a827de6ca3c384,602f6caa0f1c731f44f7cbaba7ebe13070632cb4862b05fe60722bd646036182,73c762f51ff3229f1b34ebbd29f3f8444e834447ca678b2ea49bcb33b8cc5e08,ddd1afc832b5bb430875162260422aa4fe3b888e9e1f078c3d5d43e918e1c6bb,eaca8fcd29b8a1462f88fa9996d2a5e7d21477e0735a3c6b136f713342492a24,30b8d87941f5c0884a26bf8ec2b061e592ca0059cb56f87f77432b9e7f4cf6ef,ea59818269e2fe20b1e7d545f0044f8cdbb7f5db291e66f67554f613dfe644d8,,638044b7847d044a11ede8cf97eff8c41d95c027eed659cc80522cff16007476,0859963e365ea062b8c13848907a7dd6c7a109a02c6d5fed922f0d1b93013672,"per-view rays, class raster, and building-ID raster are in-memory only and deleted after counters and any frozen priority crop are emitted; no raycast array is cached","fixed class PNG is authoritative; ID-roof = actual_label==1 and actual_bidmap>=0; replay pixel delta is recorded, not a provenance gate"
jointbuildgs.s3a.idmap_class_agreement.v2,view,one_view_all_pixels,,DJI_20241217095417_0011_D,DJI_20241217095417_0011_D.JPG,1,,1,entire image after symmetric roof-boundary exclusion,1,Chebyshev/8-neighbor 3x3 transition band,exclude the union of pixels whose 3x3 Chebyshev neighborhood crosses either the fixed-class roof/nonroof transition or the raycast ID-roof/nonroof transition; this removes one pixel centre on each side of either transition; for per-building rows also exclude the same one-pixel band around that raycast building-ID support,758737,6359,752378,480663,480663,477391,477391,477391,477391,477391,274987,0,0,752378,1.0,1.0,1.0,1.0,1.0,ok,758737,0,0,0,1.0,1.0,0.0,1.0,1.0,0.0,True,0,0,"nonblocking pixel replay measurement after strict committed-manifest, producer, input, datum, mesh, fixed-class-PNG, cache, and container locks; raw class mismatch/agreement and replay-minus-inventory deltas are recorded; roof-membership disagreements inside the locked evaluable domain remain scored and are never hidden",48.0,556.0,region address only,false,phases/p2-gsjso/runs/20260713_e5_c001_s3_track0/semantic_region_manifest.json,0a1e4a38a83c1f0f77e3cb4134d424b6311706f4b7a604c0d37308e70428600e,phases/p2-gsjso/scripts/e5_c001_s3_semantic_regions.py,6fde6adb2df01a5411b0a4512d53fb5f0d1e1e8b1636fe5f35a827de6ca3c384,602f6caa0f1c731f44f7cbaba7ebe13070632cb4862b05fe60722bd646036182,96ee1949cbe45a3d9e03800870ec2d03d7644badc300db6065eaedd684cef284,b617d53309f2220b0e962118a8e2c3bd4c978f41d3e0dc7a9505d32e81c8b794,eaca8fcd29b8a1462f88fa9996d2a5e7d21477e0735a3c6b136f713342492a24,30b8d87941f5c0884a26bf8ec2b061e592ca0059cb56f87f77432b9e7f4cf6ef,ea59818269e2fe20b1e7d545f0044f8cdbb7f5db291e66f67554f613dfe644d8,,638044b7847d044a11ede8cf97eff8c41d95c027eed659cc80522cff16007476,0859963e365ea062b8c13848907a7dd6c7a109a02c6d5fed922f0d1b93013672,"per-view rays, class raster, and building-ID raster are in-memory only and deleted after counters and any frozen priority crop are emitted; no raycast array is cached","fixed class PNG is authoritative; ID-roof = actual_label==1 and actual_bidmap>=0; replay pixel delta is recorded, not a provenance gate"
jointbuildgs.s3a.idmap_class_agreement.v2,view,one_view_all_pixels,,DJI_20241217095419_0012_D,DJI_20241217095419_0012_D.JPG,1,,1,entire image after symmetric roof-boundary exclusion,1,Chebyshev/8-neighbor 3x3 transition band,exclude the union of pixels whose 3x3 Chebyshev neighborhood crosses either the fixed-class roof/nonroof transition or the raycast ID-roof/nonroof transition; this removes one pixel centre on each side of either transition; for per-building rows also exclude the same one-pixel band around that raycast building-ID support,903596,18352,885244,459874,459874,450621,450621,450621,450621,450621,434623,0,0,885244,1.0,1.0,1.0,1.0,1.0,ok,903596,0,0,0,1.0,1.0,0.0,1.0,1.0,0.0,True,0,0,"nonblocking pixel replay measurement after strict committed-manifest, producer, input, datum, mesh, fixed-class-PNG, cache, and container locks; raw class mismatch/agreement and replay-minus-inventory deltas are recorded; roof-membership disagreements inside the locked evaluable domain remain scored and are never hidden",48.0,556.0,region address only,false,phases/p2-gsjso/runs/20260713_e5_c001_s3_track0/semantic_region_manifest.json,0a1e4a38a83c1f0f77e3cb4134d424b6311706f4b7a604c0d37308e70428600e,phases/p2-gsjso/scripts/e5_c001_s3_semantic_regions.py,6fde6adb2df01a5411b0a4512d53fb5f0d1e1e8b1636fe5f35a827de6ca3c384,602f6caa0f1c731f44f7cbaba7ebe13070632cb4862b05fe60722bd646036182,14250c0f5f46d5e4237652a6a7eeb93935ce29f8993b5eacb4ba8641ea676613,9eb1e38e8f52dd43673dd84779d5931b19c349d223c877b30c7d40c2c5b8f71d,eaca8fcd29b8a1462f88fa9996d2a5e7d21477e0735a3c6b136f713342492a24,30b8d87941f5c0884a26bf8ec2b061e592ca0059cb56f87f77432b9e7f4cf6ef,ea59818269e2fe20b1e7d545f0044f8cdbb7f5db291e66f67554f613dfe644d8,,638044b7847d044a11ede8cf97eff8c41d95c027eed659cc80522cff16007476,0859963e365ea062b8c13848907a7dd6c7a109a02c6d5fed922f0d1b93013672,"per-view rays, class raster, and building-ID raster are in-memory only and deleted after counters and any frozen priority crop are emitted; no raycast array is cached","fixed class PNG is authoritative; ID-roof = actual_label==1 and actual_bidmap>=0; replay pixel delta is recorded, not a provenance gate"
jointbuildgs.s3a.idmap_class_agreement.v2,view,one_view_all_pixels,,DJI_20241217095421_0013_D,DJI_20241217095421_0013_D.JPG,1,,1,entire image after symmetric roof-boundary exclusion,1,Chebyshev/8-neighbor 3x3 transition band,exclude the union of pixels whose 3x3 Chebyshev neighborhood crosses either the fixed-class roof/nonroof transition or the raycast ID-roof/nonroof transition; this removes one pixel centre on each side of either transition; for per-building rows also exclude the same one-pixel band around that raycast building-ID support,1188249,33192,1155057,540644,540586,524030,524003,524003,524030,524003,631027,0,27,1155030,0.999976624530218,0.9999484762322768,0.9999742374524466,0.9999484762322768,1.0,ok,1188249,58,197,139,0.9999511886818335,0.9998342098331242,-0.00011697884870931485,0.9998927205332899,0.9998927205332899,0.0,False,31,27,"nonblocking pixel replay measurement after strict committed-manifest, producer, input, datum, mesh, fixed-class-PNG, cache, and container locks; raw class mismatch/agreement and replay-minus-inventory deltas are recorded; roof-membership disagreements inside the locked evaluable domain remain scored and are never hidden",48.0,556.0,region address only,false,phases/p2-gsjso/runs/20260713_e5_c001_s3_track0/semantic_region_manifest.json,0a1e4a38a83c1f0f77e3cb4134d424b6311706f4b7a604c0d37308e70428600e,phases/p2-gsjso/scripts/e5_c001_s3_semantic_regions.py,6fde6adb2df01a5411b0a4512d53fb5f0d1e1e8b1636fe5f35a827de6ca3c384,602f6caa0f1c731f44f7cbaba7ebe13070632cb4862b05fe60722bd646036182,fca65b3ea84860d9f1ca9e81b8933e6b7b7d66004818c45a53a4c7ae8c1f9cdb,e24a04361239868111fe89bc95091bc395985c55e7d60ccd62ece6623d8c88c1,eaca8fcd29b8a1462f88fa9996d2a5e7d21477e0735a3c6b136f713342492a24,30b8d87941f5c0884a26bf8ec2b061e592ca0059cb56f87f77432b9e7f4cf6ef,ea59818269e2fe20b1e7d545f0044f8cdbb7f5db291e66f67554f613dfe644d8,,638044b7847d044a11ede8cf97eff8c41d95c027eed659cc80522cff16007476,0859963e365ea062b8c13848907a7dd6c7a109a02c6d5fed922f0d1b93013672,"per-view rays, class raster, and building-ID raster are in-memory only and deleted after counters and any frozen priority crop are emitted; no raycast array is cached","fixed class PNG is authoritative; ID-roof = actual_label==1 and actual_bidmap>=0; replay pixel delta is recorded, not a provenance gate"
