view_stem,image_name,height_px,width_px,source_components_total,source_components_eligible_ge256,source_components_excluded_lt256,source_roof_pixels,eligible_source_pixels,unassigned_eligible_pixels_outside_c00118_or_missing_id,oracle_owner_pixels_before_cut,cutline_pixels,regions_after_cut,region_pixels_after_cut,address_mode,address_datum_geoid_m,address_datum_shift_z_m,actual_source_class_agreement,actual_source_roof_iou,actual_source_class_mismatch_pixels,fixed_clean_class_mask_is_authoritative,lod2_depth_or_height_loss_input,cache_path,cache_sha256,semantic_mask_path,semantic_mask_sha256,status
DJI_20241217084829_0178_D,DJI_20241217084829_0178_D.JPG,151,208,1,1,0,2859,2859,2859,0,0,0,0,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217084829_0178_D.npz,6ed1fdeefd43f1f8c66732bd4443e8b4c2175c761a46aa6786dc219756e131f4,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217084829_0178_D.png,44801d359d75dfc48fd343cebe38c6914d36ea8a4769d02489b23d036023947c,ok
DJI_20241217084831_0179_D,DJI_20241217084831_0179_D.JPG,251,454,3,2,1,42632,42629,42629,0,0,0,0,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217084831_0179_D.npz,e6e8465673dce6131a03287d05b7015833de0a63fd7be2f46aeadd2cd1df7e3a,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217084831_0179_D.png,ff3a7c6317e3e695ec32dbf98220e41756db460858c7ca3a769c7b08c1195ec4,ok
DJI_20241217084833_0180_D,DJI_20241217084833_0180_D.JPG,349,873,9,7,2,180796,180605,180605,0,0,0,0,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217084833_0180_D.npz,577ebf4773adce0652d4ed66e294c8b0f1aed7d8fe4db224727d7714dee6d33c,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217084833_0180_D.png,123f7d69a9decce9dd158589a1ec0301892e14adca48c2042e18e930e4200944,ok
DJI_20241217084835_0181_D,DJI_20241217084835_0181_D.JPG,446,862,9,4,5,234589,234299,234299,0,0,0,0,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217084835_0181_D.npz,c2ce019f6b023bda0190743b7e07428053410bf6c948e66e819059b669cd22c5,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217084835_0181_D.png,c4409cd6102c76ad90097511a57457014323e6ed2f2f9d199da597f57898d703,ok
DJI_20241217084837_0182_D,DJI_20241217084837_0182_D.JPG,543,847,6,6,0,281020,281020,281020,0,0,0,0,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217084837_0182_D.npz,636f6a557156baceaca67573eb089679810cc9574960488ac3b089ff2055a7c9,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217084837_0182_D.png,52897bec42ff1b7b92217fdaf218cd0412664e87d434a2469fa90b21428998ce,ok
DJI_20241217084839_0183_D,DJI_20241217084839_0183_D.JPG,766,997,6,6,0,467747,467747,467747,0,0,0,0,oracle_class_plus_raycast_building_id,48.0,556.0,0.9999986905887375,0.9999978620921139,1,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217084839_0183_D.npz,073702afc4d6069a1a927d2d84183da854d574ebc4b0d6a79118e194ec81bcad,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217084839_0183_D.png,55ed708bb9937edbcc5d0a21665561eaac5b9e2fe846e9832500fa418df887da,ok
DJI_20241217084841_0184_D,DJI_20241217084841_0184_D.JPG,922,1017,10,8,2,539600,539519,526705,12814,228,2,12586,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217084841_0184_D.npz,cd5d5bae5f711b8424f51ef446805e02f5a174eff1f33f449131f1249ec4dbdd,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217084841_0184_D.png,0f202a2c76db65ac27f32b4620e26ddfb490f48c00eb74cfe8229b363dbedaa2,ok
DJI_20241217084843_0185_D,DJI_20241217084843_0185_D.JPG,1013,1052,10,10,0,575690,575690,524439,51251,903,3,50348,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217084843_0185_D.npz,f98a50bf689d9f6738f3ac333147128e47192434a9a346455c1f88f5e31e9817,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217084843_0185_D.png,c4876c9ad9c37f11bfcb371a3629cf67ee879b94f267e42458ac88436d81eb1c,ok
DJI_20241217084845_0186_D,DJI_20241217084845_0186_D.JPG,1013,1125,9,9,0,580640,580640,470616,110024,3592,3,106432,oracle_class_plus_raycast_building_id,48.0,556.0,0.9999991225183723,0.999998277762469,1,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217084845_0186_D.npz,28a7482b65547faa0ce24ef0bc0a674c591144e9b3415bb74ab3f97bd741725a,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217084845_0186_D.png,b1b198ee19b3ff6dc972ad503cb82c86eb8e26614c26e6dc0f47a3035b6c3c50,ok
DJI_20241217084847_0187_D,DJI_20241217084847_0187_D.JPG,1013,1174,9,9,0,540218,540218,422610,117608,5432,4,112176,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217084847_0187_D.npz,af5e32bf7119e89f3996fe76353c0505bcce0a689277efc9625a6d89dabe2d92,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217084847_0187_D.png,464208eca9775d9b2455a272c65f2be38b53db71a0e58c6af24f67f472e51666,ok
DJI_20241217084849_0188_D,DJI_20241217084849_0188_D.JPG,1013,1254,6,5,1,526264,526213,410426,115787,5181,5,110606,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217084849_0188_D.npz,f669de9de6d307ad61563f4f40c5d2eb009b047e9e2decb82f7bfa0023994e48,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217084849_0188_D.png,f50769c4dff36e2d5cdad647ed991eb80f9917c071f18702821f7a793965bc10,ok
DJI_20241217084851_0189_D,DJI_20241217084851_0189_D.JPG,1013,1251,7,4,3,520813,520613,413794,106819,1673,3,105146,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217084851_0189_D.npz,3871f5b35c07f1e120e3b704303918215099f18dfbe58310e362c14fa59610f5,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217084851_0189_D.png,01b7858198b1c653bea91987ed36b0765c04a62a340dfb33ba1d80d1c3b9a99f,ok
DJI_20241217084853_0190_D,DJI_20241217084853_0190_D.JPG,1013,1356,8,7,1,544402,544367,462141,82226,691,2,81535,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217084853_0190_D.npz,8e89da141083d0258dad1f815be3657d45c9fb7d141c9f2a6e0f74f1194e8fc1,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217084853_0190_D.png,d8508637cba6c796af8157bed5a66c93db179db3f30177cb7eb0198ae220f42c,ok
DJI_20241217084855_0191_D,DJI_20241217084855_0191_D.JPG,1013,1400,8,7,1,605253,605249,561089,44160,0,2,44160,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217084855_0191_D.npz,f381c0652328242ea5faaace5dfae47a2dadb099cd03c295f7d54e8188b30fe9,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217084855_0191_D.png,dedd3c771a53ec0539733fff8725e067b461652c8934d38efd920a755de9207c,ok
DJI_20241217084857_0192_D,DJI_20241217084857_0192_D.JPG,1013,1400,10,8,2,637302,637161,610714,26447,0,2,26447,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217084857_0192_D.npz,165b90d9c921cd6fbb2f3de0bfbe006515b73749a15c15b804eda6dbc1eb588c,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217084857_0192_D.png,4faf6c60ff1267c4161ef9a6aee56b107580e0b08271f58f7171cb5d177dd68a,ok
DJI_20241217084859_0193_D,DJI_20241217084859_0193_D.JPG,1013,1400,7,7,0,667324,667324,641515,25809,0,2,25809,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217084859_0193_D.npz,a6ce931c2a8ba01b0b01ef22774ae3f1cf1a5237cbac7c58a331767affc68404,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217084859_0193_D.png,15f0810f5aa8b038ab4152970d0673d5840e114c8d029d891aabaf6dc4550f7b,ok
DJI_20241217084901_0194_D,DJI_20241217084901_0194_D.JPG,1013,1400,7,7,0,694447,694447,672026,22421,318,6,22103,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217084901_0194_D.npz,8ce702f91349aeb5145b0408dc08ce3b035ef934e657011be4dd6d067994a414,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217084901_0194_D.png,bbb192024fc4688ab8e1c788f1e7a3b94d6b39be20342f1408bd5995d511851d,ok
DJI_20241217084903_0195_D,DJI_20241217084903_0195_D.JPG,1013,1400,7,7,0,735967,735967,724057,11910,555,6,11355,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217084903_0195_D.npz,d007a2d80c41e4a3d6db520548845081a50ec62f8678f30c5d48e29b5748eb5a,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217084903_0195_D.png,463d6f2f24e9e745ae043f5856e8ada0baa30212115ecbdc9ab7a61e95bceac7,ok
DJI_20241217084905_0196_D,DJI_20241217084905_0196_D.JPG,1013,1400,6,6,0,791692,791692,786355,5337,0,1,5337,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217084905_0196_D.npz,d8ee34459c28dd4afca6e0fd1e264c181b338a0b663eeacd805fd4c1bcbd4a94,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217084905_0196_D.png,350b6a355d9b6c68557bd761c4063f0e74db4c7ed9b75ae33ce93e90f4a76dcb,ok
DJI_20241217084907_0197_D,DJI_20241217084907_0197_D.JPG,1013,1400,5,5,0,764448,764448,762679,1769,0,1,1769,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217084907_0197_D.npz,012f146fe5d2248d7a0ff71e80878a28f7606e945c6875125f4dc28642344446,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217084907_0197_D.png,285d82c2fd0896dbc69be6734228cf1edab70f0982fc521d8d07bdefe2e9f585,ok
DJI_20241217084909_0198_D,DJI_20241217084909_0198_D.JPG,852,1201,4,4,0,550369,550369,550369,0,0,0,0,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217084909_0198_D.npz,5db030bb8fb63cf2e68affac7a1cafaa173b14b0a5a8222f9d126021fac5270d,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217084909_0198_D.png,f7b03c2f55a7adf0ddf239b6ddd5b4ccaa85539af8fa43ac37199178a501d8a0,ok
DJI_20241217084911_0199_D,DJI_20241217084911_0199_D.JPG,730,1075,5,4,1,399121,399120,399120,0,0,0,0,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217084911_0199_D.npz,8d103f6700951543948cdfcd68b8d7cd19ff6ca02173183d0af26eec72f6f15c,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217084911_0199_D.png,4d721c20c362bf6b26cfb1e838b5121fead4b0bef1e888f46e137b5d35f11e92,ok
DJI_20241217084913_0200_D,DJI_20241217084913_0200_D.JPG,609,997,4,4,0,282937,282937,282937,0,0,0,0,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217084913_0200_D.npz,ce0143e5879982ad74797052771757c076863ce764bdad0341af6fd8891e056f,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217084913_0200_D.png,8aa845f6609baeaff06fd0f81ab77aefd6fee9ddf0a8f31ffca797445c9f4d57,ok
DJI_20241217084915_0201_D,DJI_20241217084915_0201_D.JPG,512,710,4,4,0,112964,112964,112964,0,0,0,0,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217084915_0201_D.npz,a2aa89d80f7539f0fb1502fdaa5167aa3e4e61ec44951a131eaa91dbf7ffd671,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217084915_0201_D.png,af5210037a385893094581fe600558bbce8d01a37c262e404557133362f2d632,ok
DJI_20241217084917_0202_D,DJI_20241217084917_0202_D.JPG,493,705,3,3,0,99489,99489,99489,0,0,0,0,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217084917_0202_D.npz,38dcc67d0a9d8d6684139af995434f08b4547232dd9ca27b2a273d296ced5a78,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217084917_0202_D.png,2674344352c3e57b39466189a8e874173da8aee768d97673ec69dfb5c3eba79c,ok
DJI_20241217084919_0203_D,DJI_20241217084919_0203_D.JPG,504,711,4,4,0,108542,108542,108542,0,0,0,0,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217084919_0203_D.npz,c8dcd02a2c55f58a4e6a0ba8c843d5259668904d1757e31c18ef58a594acfc64,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217084919_0203_D.png,76e6b660f6420a919ec812bdfe2cdccb90e58c0accd3cb65b9f28d922f219a25,ok
DJI_20241217090847_0026_D,DJI_20241217090847_0026_D.JPG,210,484,2,2,0,43857,43857,43857,0,0,0,0,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217090847_0026_D.npz,00c321c77d1a85f622150fef138b638a2cd0cebf42376a278cdc5612753b55a8,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217090847_0026_D.png,2e2f12890bc2bd6f4c0d44cd3dd9d340de989a18d316a37b9e85ebd8fbd120e5,ok
DJI_20241217090849_0027_D,DJI_20241217090849_0027_D.JPG,250,502,2,2,0,56762,56762,56762,0,0,0,0,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217090849_0027_D.npz,36877146bc7a16f5fd946e556524b0f8d335151a7e1f34d3404724630e8bd347,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217090849_0027_D.png,6623a4a98e8aeb067e449566f2bbb0aa1f32ff0a58ce03e6f428ee2b7110e435,ok
DJI_20241217090851_0028_D,DJI_20241217090851_0028_D.JPG,438,419,2,2,0,103108,103108,103108,0,0,0,0,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217090851_0028_D.npz,a20c63510944d8bfeb4a7567a14e348e211e1829f0beee1bd45c93250509f13c,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217090851_0028_D.png,dbe8721316b447d95a16b1308a1dd816233ced8fb4b7e53ea91fcc8625ae29f4,ok
DJI_20241217090853_0029_D,DJI_20241217090853_0029_D.JPG,367,410,3,2,1,111222,111144,111144,0,0,0,0,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217090853_0029_D.npz,bb61de2d0d10404150659f84c5f4962cc51adc67241d764f2cbfbe36960749fa,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217090853_0029_D.png,1a8910da9a068b8e950a862b3f1d261e7ac95dbbf5a69a1f7c965dc74d4d5a21,ok
DJI_20241217090855_0030_D,DJI_20241217090855_0030_D.JPG,281,402,4,4,0,80709,80709,80709,0,0,0,0,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217090855_0030_D.npz,87c6c0f0e32e8cc20a189491fe3c23253f60b2cf600c008417df32134f4e70c8,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217090855_0030_D.png,8f0272e55a52857ea5522c4774afed530c016e13bad3f4b63c418ceebcd63155,ok
DJI_20241217090857_0031_D,DJI_20241217090857_0031_D.JPG,178,392,2,2,0,22660,22660,22660,0,0,0,0,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217090857_0031_D.npz,90f2b2c824ebbfb02c2b0dd3b3dc6db0ea0818127ed2755d47582c458cd678f3,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217090857_0031_D.png,62883ac747436682d280f14babaafe34fc85b504bcf6b6325a34eda117ad7a2e,ok
DJI_20241217094516_0014_D,DJI_20241217094516_0014_D.JPG,131,923,2,1,1,49208,49038,49038,0,0,0,0,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217094516_0014_D.npz,de2396875766cdf40e566488cee9c56bdc38ab4cf4e836f53e721b95cd1c54b4,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217094516_0014_D.png,0e11b3c99d2c9403d6247a6866a45144ea7d69a7f4e8bdc7c1ddccbbb14207f4,ok
DJI_20241217094534_0023_D,DJI_20241217094534_0023_D.JPG,574,914,7,4,3,142113,141947,141900,47,23,1,24,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217094534_0023_D.npz,aac53656943ffa3baf72462bc84fef9f15a909eff0f8bfdd1f0f93babb322622,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217094534_0023_D.png,f2a65986be0a23dd126bc7ba0b6129061ee26a5124764f2c4810dbaa5e422684,ok
DJI_20241217094536_0024_D,DJI_20241217094536_0024_D.JPG,568,898,8,5,3,147224,147049,146997,52,24,1,28,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217094536_0024_D.npz,044f90ba8b4003059a4ca7890921513b6ec36f60846ad4d6f42dbb0cf328945b,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217094536_0024_D.png,5e0eb148c7c7b5f11f50beed51c4b1bc82418b365241c928b0cba1b2b84d9262,ok
DJI_20241217094546_0029_D,DJI_20241217094546_0029_D.JPG,305,852,8,6,2,141987,141838,141838,0,0,0,0,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217094546_0029_D.npz,b5de58c117ad475747d126a4f315937716e6694bd4165d8acf4492da66271c0d,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217094546_0029_D.png,3d4cfda15b557f1f095a286997083ebfc17a35bf5db1b7ec4a01ade118732a6c,ok
DJI_20241217094548_0030_D,DJI_20241217094548_0030_D.JPG,521,849,10,8,2,167287,167172,165735,1437,490,5,947,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217094548_0030_D.npz,7373e9d6cb18540ee01953991e29a8bdaeb0cad4799312af8e3e51918b39f561,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217094548_0030_D.png,b2c854f831934526f5a064e9c709d5c1ac386049ee0b57782e87463c63abb533,ok
DJI_20241217094550_0031_D,DJI_20241217094550_0031_D.JPG,521,848,10,8,2,167856,167752,166351,1401,392,5,1009,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217094550_0031_D.npz,ca733013699df8bebeff6189b7f7bc0f1a526a245f27130ed10698d52a5c0df7,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217094550_0031_D.png,470e2507a5940fc53ca8902e13d533e1e0df7c727afe58b165fb656fa90487f3,ok
DJI_20241217094552_0032_D,DJI_20241217094552_0032_D.JPG,515,839,9,7,2,169132,169038,167215,1823,480,5,1343,oracle_class_plus_raycast_building_id,48.0,556.0,0.9998287374012058,0.999562471915427,74,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217094552_0032_D.npz,a2944afee1e351793d3e53f846a350d9506d197bd6233bb721d20ac4fc073154,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217094552_0032_D.png,74af5e9a055f725b1d7cbc0f9646f48b3830858a020c546071b7f95398f84902,ok
DJI_20241217094652_0041_D,DJI_20241217094652_0041_D.JPG,565,610,11,9,2,92340,92333,91610,723,214,4,509,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217094652_0041_D.npz,9e0b73be3c8f303b20ef69a90fef9dc08262c3e09b1d223a1e66b0539a82a2c6,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217094652_0041_D.png,063a2749ef9565f2fc14d56d2082ba650f0cf7a0043d2f5e3ac717417e58015b,ok
DJI_20241217094653_0042_D,DJI_20241217094653_0042_D.JPG,576,607,11,9,2,95509,95501,94802,699,210,5,489,oracle_class_plus_raycast_building_id,48.0,556.0,1.0,1.0,0,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217094653_0042_D.npz,7498fd3bfc87da03d3f95e8fa3af955090c80199bfb0b0839a09818114eb3e19,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217094653_0042_D.png,4effc6490df2253cf187826f99bb9b61af6f24712a6197e5da82bdc59608c721,ok
DJI_20241217094945_0019_D,DJI_20241217094945_0019_D.JPG,442,141,4,4,0,38973,38973,38973,0,0,0,0,oracle_class_plus_raycast_building_id,48.0,556.0,0.9919290138313918,0.9870939600759481,503,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217094945_0019_D.npz,bf6dc4a3f4adb178f01debe4960abafd11a39bcf7020497c6fd25a3ece2dd553,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217094945_0019_D.png,1e6ee647009acfc6a4e6fe66e6a00441df229316475c3b0d87ef2b98930e1e2f,ok
DJI_20241217094947_0020_D,DJI_20241217094947_0020_D.JPG,552,166,6,4,2,49177,49092,49092,0,0,0,0,oracle_class_plus_raycast_building_id,48.0,556.0,0.9816657936092195,0.9658376883502451,1680,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217094947_0020_D.npz,995e329003dbe57e8d6e97cdb3f8d342e597bf3182dd71f95432a5b87fff3a2d,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217094947_0020_D.png,bb29f4221c63f201eda24ecc5a342a36803b1d7dd299ac68363aa436407da49c,ok
DJI_20241217094953_0023_D,DJI_20241217094953_0023_D.JPG,647,205,7,6,1,65856,65811,65811,0,0,0,0,oracle_class_plus_raycast_building_id,48.0,556.0,0.9857352885739058,0.9712706511175899,1892,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217094953_0023_D.npz,433b2da940a77675babfb0a3b6783c5cbd2e2c4e69ad42eb4929b5202ddf26f0,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217094953_0023_D.png,54dc8f301aa3812a8200e6fc02c32bc8455ee42f8395aa5dcb8a1c2179a4e4dd,ok
DJI_20241217094955_0024_D,DJI_20241217094955_0024_D.JPG,645,219,7,5,2,67372,67341,67341,0,0,0,0,oracle_class_plus_raycast_building_id,48.0,556.0,0.9853527308767831,0.9692899127233866,2069,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217094955_0024_D.npz,5270f641ac46f447c3a95527101a105041c540d21c44859f13f2e4a4372b27f9,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217094955_0024_D.png,9b02315b7d8f4d1da2ce34a8c56fb48c295176a70813858caae5be5ad667ff05,ok
DJI_20241217094957_0025_D,DJI_20241217094957_0025_D.JPG,771,252,8,5,3,45370,45273,45273,0,0,0,0,oracle_class_plus_raycast_building_id,48.0,556.0,0.9929847857863422,0.9699581221071193,1363,True,False,results/tum_transfer/e5_s3/C001/semantic_regions/DJI_20241217094957_0025_D.npz,b86342d7d8f47b57500b9e0ba77e58fdc600a4121e14e1ccd2f5178a14ca4e16,results/tum_transfer/e5_pilot/C001/data_geoidfix_C001_buf20/semantic/DJI_20241217094957_0025_D.png,93da250f7a53769841d51107352560416eeea240ffac276b2c7123e709275b9b,ok
